QC Date,QC Type,Inspector,Year,Method,POINT_X,POINT_Y,River_Mile,Restoration_RM,1000ftbreak,UCC Relate,PW Location,PW Relate,DATE,SPECIES,Survey,REACH,REDD_ID,AGE,REDD_LOC,GRAVEL,INJ_SITE,PRE_SUB,SIDE_SUB,TAIL_SUB,Fish_on_RE,MEASURE,WHY_NOT_ME,DATE_MEA,PRE_in,PIT_in,Tail_in,LENGTH_in,WIDTH_in,Velocity,FLOW_DEVIC,Bomb_ID,START_60,END_60,SEC_60,START_80,END_80,SECS_80,Bomb_vel60,Bomb_vel80,COMMENTS,Survey 2 Age,Survey 3 Age,Survey 4 Age,Survey_5_Age,Survey_6_Age,Survey_7_Age,Survey_8_Age,Survey_9_Age,Date 1,Age 1,Date 2 ,Age 2,Date 3 ,Age 3,Date 4,Age 4,Date 5,Age 5,Date 6,Age 6,Date 7,Age 7,Date 8,Age 8,Date 9,Age 9,Run,Reach,Date, Age,Survey
4/6/2022,,GM,2021,Snorkel,-122.514782,40.50771417,10.101,10.430,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,2,,,,,,,,,,9/21/2021,2,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5147424,40.50768792,10.099,10.428,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,2-3,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,2,,,,,,,,,,9/21/2021,2,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.514878,40.50825327,10.138,10.466,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,2-3,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,2,,,,,,,,,,9/21/2021,2,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5141714,40.50654419,10.014,10.343,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5142108,40.50655284,10.016,10.344,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5141477,40.5065282,10.013,10.341,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5141436,40.50654924,10.014,10.342,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5113941,40.50508539,9.836,10.164,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5080609,40.50379189,9.637,9.965,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5071049,40.50352532,9.579,9.910,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,3,,Injection,,1-2,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5070688,40.50348922,9.576,9.907,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5070555,40.50351285,9.576,9.907,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,21,29,14,136,103,,,,37000,39225,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5070152,40.50350804,9.574,9.905,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5069874,40.50351874,9.573,9.904,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.506955,40.50350277,9.571,9.902,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5067514,40.50340407,9.558,9.890,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5061464,40.5032713,9.525,9.855,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5045179,40.50279891,9.433,9.762,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5044777,40.50278888,9.431,9.760,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5037044,40.5026834,9.390,9.719,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Combination,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5036512,40.5026554,9.387,9.717,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Combination,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5036038,40.50268291,9.385,9.714,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Combination,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5035565,40.50271285,9.382,9.711,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5031092,40.50281979,9.357,9.686,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5030146,40.50276785,9.352,9.682,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5028105,40.50279104,9.341,9.670,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Combination,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1\20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5026425,40.50276002,9.332,9.661,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,Stopped sampling ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5026146,40.5027243,9.330,9.659,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,Stopped sampling ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5025708,40.50271507,9.328,9.657,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,Stopped sampling ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5025936,40.50282984,9.330,9.659,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,Stopped sampling ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5025289,40.50282962,9.327,9.656,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,Stopped sampling ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5024558,40.50281448,9.323,9.652,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,Stopped sampling ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5023901,40.50279783,9.320,9.648,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Combination,,0.1 - 1,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,Stopped sampling ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.502338,40.50285007,9.318,9.646,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Combination,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,Stopped sampling ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5022012,40.50278532,9.311,9.639,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,Stopped sampling ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5022937,40.50275681,9.314,9.643,,,8.2,Above,9/21/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,Stopped sampling ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5014511,40.50212306,9.251,9.580,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,< 0.1,1-2,,,,,35,38,31,92,34,,,,5700,59689,100,5900,57622,100,,,1 in 20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5015214,40.50210329,9.252,9.581,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,< 0.1,1-2,,,,,,,,,,,,,,,,,,,,,1 in 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5012344,40.50023951,9.118,9.448,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,< 0.1,1-2,,,,,,,,,,,,,,,,,,,,,1 in 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5012508,40.50019362,9.115,9.445,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,< 0.1,1-2,,,,,,,,,,,,,,,,,,,,,1 in 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5012713,40.5001284,9.111,9.440,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,< 0.1,1-2,,,,,,,,,,,,,,,,,,,,,1 in 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5011964,40.49945338,9.064,9.394,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Injection,,< 0.1,< 0.1,1-2,,,,,,,,,,,,,,,,,,,,,1 in 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5012458,40.49866498,9.009,9.339,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,< 0.1,1-2,,,,,,,,,,,,,,,,,,,,,stopping measure fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5012994,40.49863357,9.007,9.337,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,< 0.1,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5012624,40.49854371,9.001,9.330,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,< 0.1,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5011304,40.49811603,8.971,9.300,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5011719,40.49808335,8.968,9.298,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,< 0.1,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5012953,40.4980484,8.967,9.295,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5012257,40.49787145,8.954,9.284,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5008546,40.49729738,8.909,9.238,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5008013,40.4972635,8.905,9.235,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5008015,40.49729688,8.907,9.237,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5006331,40.49704002,8.888,9.217,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5006217,40.49700429,8.885,9.215,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5006165,40.49699815,8.885,9.214,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5004929,40.49671331,8.864,9.193,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,< 0.1,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5004675,40.49674695,8.866,9.195,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.50046,40.49669647,8.863,9.192,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,< 0.1,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5004942,40.49666951,8.862,9.190,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,< 0.1,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5004596,40.49666651,8.861,9.190,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5004382,40.49666486,8.860,9.189,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,< 0.1,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.500383,40.49663867,8.858,9.186,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,< 0.1,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5004764,40.4966381,8.859,9.188,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5005016,40.49666447,8.861,9.190,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,< 0.1,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5004874,40.49665521,8.860,9.189,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5005284,40.49656377,8.855,9.184,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,0.1 - 1,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5004825,40.49653069,8.853,9.181,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5004514,40.49652312,8.851,9.180,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5004532,40.49657017,8.854,9.183,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5004108,40.49661617,8.857,9.185,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5003653,40.49659075,8.854,9.183,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5003773,40.49655567,8.852,9.181,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.500424,40.496523,8.851,9.180,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,< 0.1,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5003887,40.49649566,8.848,9.177,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,2-3,1-2,2-3,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5000172,40.49621739,8.820,9.149,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5000158,40.49615523,8.817,9.146,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4999456,40.4961705,8.814,9.144,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,0.1 - 1,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4999509,40.49614877,8.813,9.143,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4998306,40.49606081,8.804,9.134,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4992174,40.49598234,8.770,9.102,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4987996,40.49599651,8.749,9.080,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4985251,40.49593458,8.736,9.065,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,< 0.1,< 0.1,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.4969394,40.49427969,8.590,8.917,,,8.2,Above,9/23/2021,Chinook,Survey 1,R4,,2,,Combination,,2-3,1-2,1-2,,,,,,,,,,,,,,,,,,,,,stopped measuring fire/smoke/ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5399244,40.59494448,18.106,18.446,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Injection,,2-3,2-3,1-2,,,,,26,30,22,178,75,,,,60000,62373,100,,,,,,1:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5402738,40.59475164,18.083,18.423,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Injection,,2-3,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,,GM,2021,Snorkel,-122.5428112,40.59371308,17.930,18.268,,,8.2,Above,10/4/2021,Chinook,,R1,,2,,Injection,,1-2,1-2,1-2,,,,,,,,,,,,,,,,,,,,,1:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
