"stream","date","time","count","run","adipose_clipped","sex","passage_direction","viewing_condition","spawning_condition","jack_size","method"
"clear creek","2013-05-10","00:11:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-10","00:11:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-10","00:32:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-10","00:58:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-10","01:17:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-10","02:29:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-10","02:29:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-10","02:34:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-10","02:35:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-10","02:36:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-10","03:14:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-10","03:31:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-10","03:39:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-10","04:36:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-10","20:59:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-10","21:08:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-10","23:50:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-10","01:19:00",1,"spring",NA,"unknown","down",NA,"no spawn coloration","no","video"
"clear creek","2013-05-10","03:37:00",1,"spring",NA,"unknown","down",NA,"no spawn coloration","no","video"
"clear creek","2013-05-11","00:12:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-11","00:12:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-11","01:43:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-11","01:48:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","yes","video"
"clear creek","2013-05-11","02:51:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-11","03:34:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-11","03:34:00",1,"spring",TRUE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-11","04:08:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-11","04:13:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-11","04:29:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-11","04:31:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-11","04:31:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-11","05:01:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-11","22:32:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-11","22:39:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-11","22:46:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-11","02:37:00",1,"spring",NA,"unknown","down",NA,"no spawn coloration","no","video"
"clear creek","2013-05-11","20:25:00",1,"spring",NA,"unknown","down",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","00:02:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","00:02:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","00:13:00",1,"spring",TRUE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","00:24:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","00:25:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","01:12:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","01:13:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","02:40:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","02:48:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","03:10:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","04:21:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","04:47:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","22:02:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","22:10:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","22:23:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","22:33:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","22:38:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","23:14:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","23:14:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","23:14:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","23:15:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","23:40:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","07:49:00",1,"late fall",FALSE,"unknown","down",NA,"full spawn coloration","no","video"
"clear creek","2013-05-12","21:54:00",1,"spring",NA,"unknown","down",NA,"no spawn coloration","no","video"
"clear creek","2013-05-12","22:55:00",1,"late fall",NA,"unknown","down",NA,"full spawn coloration","no","video"
"clear creek","2013-05-13","00:05:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-13","00:33:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-13","00:46:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-13","01:00:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-13","02:00:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-13","21:49:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-13","22:11:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-13","22:37:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-13","22:49:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-13","22:49:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-13","22:55:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-13","22:55:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-13","22:55:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-13","23:00:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-13","02:23:00",1,"spring",NA,"unknown","down",NA,"no spawn coloration","no","video"
"clear creek","2013-05-14","00:22:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-14","00:56:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-14","01:14:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-14","01:57:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-14","04:00:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-14","04:07:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-14","04:07:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-14","06:59:00",1,"spring",FALSE,"male","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-14","23:20:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-14","23:20:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-14","23:20:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-14","23:40:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-14","23:40:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-14","21:25:00",1,"spring",NA,"unknown","down",NA,"no spawn coloration","no","video"
"clear creek","2013-05-15","00:43:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-15","00:48:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-15","00:54:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-15","00:55:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-15","01:02:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-15","03:40:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-15","05:06:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-15","22:03:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-15","22:03:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-15","22:03:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-15","22:03:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-15","22:40:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-15","23:03:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-15","23:53:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-15","23:56:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-15","03:04:00",1,"spring",FALSE,"unknown","down",NA,"no spawn coloration","no","video"
"clear creek","2013-05-15","03:24:00",1,"spring",NA,"unknown","down",NA,"no spawn coloration","no","video"
"clear creek","2013-05-15","05:31:00",1,"spring",NA,"unknown","down",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","00:54:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","00:54:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","00:54:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","00:55:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","00:55:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","00:57:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","01:47:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","21:18:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","21:39:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","21:39:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","21:50:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","21:56:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","22:00:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","22:06:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","22:28:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","22:31:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","22:33:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","22:40:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","22:40:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","22:40:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","22:40:00",1,"spring",FALSE,"male","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","22:43:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","22:47:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","22:47:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","22:49:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","23:21:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","23:21:00",1,"spring",TRUE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","23:47:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","01:25:00",1,"spring",NA,"unknown","down",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","06:26:00",1,"spring",FALSE,"unknown","down",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","06:55:00",1,"spring",NA,"unknown","down",NA,"no spawn coloration","no","video"
"clear creek","2013-05-16","23:43:00",1,"spring",NA,"unknown","down",NA,"no spawn coloration","no","video"
"clear creek","2013-05-17","00:19:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-17","00:49:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-17","00:49:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-17","00:49:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-17","01:02:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-17","01:04:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-17","01:04:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-17","02:11:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-17","02:11:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-17","22:15:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-17","22:23:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-17","22:43:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-17","22:48:00",1,"spring",FALSE,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-17","22:48:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-17","22:48:00",1,"spring",NA,"unknown","up",NA,"no spawn coloration","no","video"
"clear creek","2013-05-17","01:01:00",1,"spring",FALSE,"unknown","down",NA,"no spawn coloration","no","video"
"clear creek","2013-05-17","02:22:00",1,"spring",FALSE,"unknown","down",NA,"no spawn coloration","no","video"
"clear creek","2013-05-17","07:26:00",1,"spring",FALSE,"unknown","down",NA,"no spawn coloration","no","video"
